Graph,Node,Node_Index,Degree_Centrality,Closeness_Centrality,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Harmonic_Centrality,Eccentricity,Clustering_Coefficient,HITS_Authority,HITS_Hub
2024-03,Node_11,11,4,0.5185185185185185,0.0,0.26068691493665247,0.03568652268936383,0.5595238095238094,3.0,1.0,0.26290256251751215,0.2567887587812598
2024-03,Node_12,12,4,0.5185185185185185,0.0,0.26068691493665247,0.03568652268936383,0.5595238095238094,3.0,1.0,0.26290256251751215,0.2567887587812598
2024-03,Node_13,13,5,0.5384615384615384,0.41666666666666663,0.2606869149366525,0.035686522689363835,0.5952380952380952,3.0,0.6666666666666666,0.26290256251751215,0.2787961443701795
2024-03,Node_14,14,7,0.56,0.0,0.48477512496376,0.06091253403842851,0.6071428571428571,2.0,1.0,0.487050722539553,0.36047920102813075
2024-04,Node_0,0,29,0.8235294117647058,70.03571428571428,1.0,0.1970396495643784,0.8928571428571428,2.0,0.2909090909090909,1.0,0.9879071545334596
2024-04,Node_1,1,22,0.6666666666666666,31.857142857142854,0.8809162046463137,0.15010686369570822,0.7738095238095238,3.0,0.42857142857142855,0.8418904758624582,0.9483387237668425
2024-04,Node_2,2,27,0.7777777777777778,45.547619047619044,0.8699305281771641,0.18212818695148483,0.8809523809523809,3.0,0.3090909090909091,0.8266958098539664,1.0
2024-04,Node_3,3,5,0.5185185185185185,0.0,0.2761852501419593,0.043906373305639436,0.5833333333333333,3.0,1.0,0.27092242347639023,0.2611357520180026
2024-04,Node_4,4,1,0.34146341463414637,0.0,0.017065012493335054,0.02103271870741923,0.38095238095238093,0.0,,0.01722056171085831,2.0578868987160004e-18
2024-04,Node_5,5,4,0.4827586206896552,0.0,0.2287185743822516,0.03384880357940729,0.5416666666666666,4.0,1.0,0.23072600324313725,0.23853316582705597
2024-04,Node_6,6,5,0.5185185185185185,0.0,0.24427486231694698,0.03421275841997878,0.5833333333333333,3.0,1.0,0.23541177259834145,0.29986553418064027
2024-04,Node_7,7,4,0.5,0.0,0.24427486231694698,0.03421275841997879,0.5476190476190476,3.0,1.0,0.23541177259834145,0.26113575201800265
2024-04,Node_8,8,7,0.56,0.0,0.42114030530838226,0.05547977550978253,0.6309523809523809,3.0,1.0,0.41687883954154487,0.3814884135532107
2024-04,Node_9,9,3,0.5,13.0,0.13063312173157024,0.02315497564078149,0.5476190476190476,3.0,0.0,0.11698985733862699,0.1454170173915141
2024-04,Node_10,10,8,0.5833333333333334,2.5595238095238093,0.4062949299767049,0.06519172388585161,0.6666666666666666,3.0,0.6,0.4066612123330808,0.3814884135532107
2024-04,Node_11,11,6,0.5384615384615384,0.0,0.35935169611382195,0.045811925160101706,0.5952380952380952,3.0,1.0,0.34771586058176424,0.3814884135532108
2024-04,Node_12,12,9,0.56,0.0,0.4729934366991987,0.05686970793929899,0.6309523809523809,3.0,1.0,0.4661377758414787,0.5840386790578189
2024-04,Node_13,13,5,0.5384615384615384,0.0,0.24427486231694714,0.034212758419978784,0.5952380952380952,3.0,1.0,0.23541177259834145,0.3192701063676966
2024-04,Node_14,14,3,0.4375,0.0,0.11507683379687474,0.022791020800210008,0.5059523809523808,4.0,1.0,0.11230408798342278,0.178487015884902
2024-05,Node_0,0,24,0.7368421052631579,21.666666666666664,1.0,0.1610453782772031,0.8214285714285714,2.0,0.3888888888888889,0.9999999999999999,1.0
2024-05,Node_1,1,25,0.8235294117647058,31.011904761904766,0.9242819831174779,0.1537245213837853,0.8928571428571428,2.0,0.36363636363636365,0.9225404740361307,0.9917150098545243
2024-05,Node_2,2,30,1.0,88.45238095238095,0.9377618817210857,0.20366759275632612,1.0,1.0,0.25274725274725274,0.9218844928111115,0.9480954211306863
2024-05,Node_3,3,5,0.56,0.0,0.3221134544034115,0.044039882318233865,0.6071428571428571,2.0,1.0,0.32180353410520784,0.2516486337009694
2024-05,Node_4,4,3,0.5384615384615384,0.0,0.12851807369383733,0.02154116358952515,0.5714285714285714,2.0,1.0,0.12863653230475453,0.1648945633489651
2024-05,Node_5,5,7,0.6086956521739131,0.25,0.30894384338156783,0.03890234204902533,0.6785714285714285,2.0,0.8,0.33159956230442134,0.38404228208468705
2024-05,Node_6,6,4,0.5384615384615384,0.0,0.26556573600440786,0.03294854455082703,0.5714285714285714,2.0,1.0,0.2643154201442763,0.2622170136710431
2024-05,Node_7,7,9,0.6363636363636364,0.976190476190476,0.4883315372128256,0.05857647069574509,0.7142857142857142,2.0,0.7333333333333333,0.5193848798605454,0.431992133359439
2024-05,Node_8,8,6,0.56,0.0,0.3922364211064367,0.04299976325668993,0.6071428571428571,2.0,1.0,0.3988702097350985,0.38808608072334616
2024-05,Node_9,9,4,0.5384615384615384,0.0,0.255188758795866,0.03159238229538803,0.5714285714285714,2.0,1.0,0.26319132189557676,0.25164863370096935
2024-05,Node_10,10,6,0.5833333333333334,0.14285714285714285,0.434576452627124,0.0512665109421078,0.6428571428571428,2.0,0.8333333333333334,0.45097663945170074,0.262217013671043
2024-05,Node_11,11,4,0.5384615384615384,0.0,0.25518875879586606,0.03159238229538803,0.5714285714285714,2.0,1.0,0.26319132189557676,0.25164863370096935
2024-05,Node_12,12,8,0.6086956521739131,0.16666666666666666,0.39223642110643664,0.04299976325668993,0.6785714285714285,2.0,0.9,0.3988702097350985,0.5041922254680954
2024-05,Node_13,13,5,0.56,0.3333333333333333,0.2831788375688065,0.04210353907637522,0.6071428571428571,2.0,0.6666666666666666,0.28668813111024744,0.2622170136710433
2024-05,Node_14,14,6,0.56,0.0,0.3922364211064367,0.04299976325668992,0.6071428571428571,2.0,1.0,0.3988702097350985,0.38808608072334616
2024-06,Node_0,0,25,0.8125,24.87857142857143,0.9620004761155115,0.17511091726913253,0.8214285714285714,2.0,0.35555555555555557,0.8518439634706455,0.9999999999999999
2024-06,Node_1,1,27,0.8666666666666667,41.1547619047619,0.8843823217799698,0.18044404602282954,0.8571428571428571,2.0,0.3090909090909091,0.7830873490057617,0.9801068878008999
2024-06,Node_2,2,30,0.9285714285714286,63.29761904761905,1.0,0.19262251669078448,0.8928571428571428,2.0,0.2727272727272727,1.0,0.9492529350449588
2024-06,Node_3,3,7,0.5652173913043478,0.0,0.36719643366801386,0.04565486656605199,0.5714285714285714,2.0,1.0,0.31340410616309283,0.5438978228985296
2024-06,Node_4,4,5,0.5652173913043478,0.0,0.23819184793924042,0.03395992805268294,0.5714285714285714,2.0,1.0,0.21184615984653615,0.39426698364947016
2024-06,Node_5,5,4,0.5416666666666666,0.0,0.24309396077584966,0.03325117659282177,0.5357142857142857,2.0,1.0,0.2064168717104054,0.2668048564861124
2024-06,Node_6,6,7,0.5909090909090909,1.169047619047619,0.3859855347485426,0.059157666706744695,0.6071428571428571,2.0,0.6666666666666666,0.33477192218180846,0.3942669836494702
2024-06,Node_7,7,6,0.5652173913043478,0.0,0.3671964336680139,0.04565486656605199,0.5714285714285714,2.0,1.0,0.31340410616309283,0.39426698364947016
2024-06,Node_8,8,4,0.5416666666666666,0.5,0.14564676886782604,0.031771294448688724,0.5595238095238094,3.0,0.6666666666666666,0.11947922996444223,0.1997230429221441
2024-06,Node_9,9,5,0.5652173913043478,0.0,0.36719643366801374,0.045654866566052,0.5714285714285714,3.0,1.0,0.31340410616309283,0.2446361444004109
2024-06,Node_10,10,6,0.5652173913043478,0.0,0.24309396077584955,0.03325117659282177,0.5714285714285714,2.0,1.0,0.2064168717104054,0.5438978228985297
2024-06,Node_11,11,6,0.5652173913043478,0.0,0.36719643366801386,0.045654866566052,0.5714285714285714,2.0,1.0,0.31340410616309283,0.39426698364947016
2024-06,Node_12,12,3,0.52,0.0,0.12900458572877355,0.022295645227149982,0.5238095238095237,3.0,1.0,0.1015579463165567,0.1675086167014701
2024-06,Node_13,13,0,,0.0,2.3063866286681874e-17,0.010600706713780923,0.0,0.0,,0.0,3.2647802906907557e-18
2024-06,Node_14,14,5,0.5,0.0,0.35228122298631626,0.04491545941835474,0.5119047619047619,3.0,1.0,0.3167050852403848,0.2446361444004109
2024-07,Node_0,0,27,0.7777777777777778,58.93174603174602,0.8637928915143698,0.15654374434732365,0.8571428571428571,2.0,0.26666666666666666,0.8426652815173278,0.9366804041455346
2024-07,Node_1,1,30,0.7777777777777778,40.71529581529581,0.9894585032583744,0.18926785520133574,0.8571428571428571,2.0,0.3111111111111111,0.9643671419054832,1.0
2024-07,Node_2,2,30,0.8235294117647058,61.42113997113997,1.0,0.20374320777119648,0.8928571428571428,2.0,0.2545454545454545,1.0,0.9425971631262458
2024-07,Node_3,3,8,0.5833333333333334,0.36507936507936506,0.45718189124433034,0.05115959967659722,0.6428571428571428,2.0,0.8333333333333334,0.47821235947667023,0.3485738926653499
2024-07,Node_4,4,7,0.5833333333333334,2.4444444444444446,0.38367173862450815,0.06194620570441803,0.6428571428571428,3.0,0.16666666666666666,0.3972347345524207,0.22163231350517965
2024-07,Node_5,5,2,0.4666666666666667,0.0,0.11897382403979437,0.021545448440367796,0.4999999999999999,3.0,,0.11619730880242982,0.11282631885717201
2024-07,Node_6,6,4,0.5,0.0,0.23669348590113448,0.03160030324793876,0.5476190476190476,3.0,1.0,0.23947086971263493,0.22163231350517973
2024-07,Node_7,7,4,0.5,0.34090909090909094,0.14315586302862407,0.028239199905755588,0.5714285714285713,3.0,0.3333333333333333,0.15668885241271052,0.13989335456409818
2024-07,Node_8,8,4,0.5185185185185185,0.0,0.22048840534319586,0.02955929642865846,0.5595238095238094,3.0,1.0,0.23874148976403523,0.20388081639035044
2024-07,Node_9,9,6,0.56,0.0,0.33946222938299025,0.04110474486902626,0.6071428571428571,2.0,1.0,0.35493879856646504,0.31670713524752236
2024-07,Node_10,10,7,0.56,0.0,0.45718189124433034,0.051159599676597216,0.6071428571428571,2.0,1.0,0.47821235947667023,0.31670713524752236
2024-07,Node_11,11,7,0.5833333333333334,1.6904761904761902,0.3394622293829903,0.041104744869026266,0.6428571428571428,2.0,0.6666666666666666,0.35493879856646504,0.33438576167120326
2024-07,Node_12,12,3,0.4827586206896552,0.09090909090909091,0.10276874348185588,0.01950444162108751,0.5357142857142856,3.0,0.0,0.1154679288538301,0.13989335456409815
2024-07,Node_13,13,5,0.5185185185185185,0.0,0.2910861637842181,0.04247171817921567,0.5833333333333333,3.0,1.0,0.28244081470182425,0.2216323135051797
2024-07,Node_14,14,4,0.5384615384615384,0.0,0.22174256752165025,0.031049890061455313,0.5714285714285714,2.0,1.0,0.2316652376562599,0.20790114059951467
2024-08,Node_0,0,27,0.7777777777777778,35.319047619047616,0.8700315635916973,0.17177546231525612,0.8571428571428571,2.0,0.3111111111111111,0.8405063703496923,0.922458468357267
2024-08,Node_1,1,24,0.7368421052631579,25.938095238095233,0.8283221442791708,0.14742983600720228,0.8214285714285714,2.0,0.3333333333333333,0.8421178494659037,0.821322658031466
2024-08,Node_2,2,34,0.9333333333333333,82.82619047619048,1.0,0.21732108624829696,0.9642857142857142,2.0,0.25641025641025644,1.0,1.0
2024-08,Node_3,3,4,0.5384615384615384,0.0,0.2254953500711475,0.03130900102959167,0.5714285714285714,2.0,1.0,0.22290351094635708,0.22685773986097435
2024-08,Node_4,4,6,0.5833333333333334,0.30952380952380953,0.22549535007114752,0.03130900102959167,0.6428571428571428,2.0,0.5,0.22290351094635708,0.2994006053219423
2024-08,Node_5,5,6,0.5833333333333334,0.5,0.2539411846145315,0.03795924777674363,0.6428571428571428,2.0,0.6666666666666666,0.25687138085233174,0.2723158642007282
2024-08,Node_6,6,7,0.5833333333333334,0.14285714285714285,0.3328003305522575,0.04173822552730365,0.6428571428571428,2.0,0.8333333333333334,0.3357990653898913,0.36942188829898376
2024-08,Node_7,7,5,0.5384615384615384,0.0,0.3379445444089737,0.04172450330783881,0.5714285714285714,2.0,1.0,0.34817662359168267,0.22665928539713928
2024-08,Node_8,8,7,0.5833333333333334,0.16666666666666666,0.3641200607766658,0.05249334573071435,0.6428571428571428,2.0,0.8333333333333334,0.3691265825923292,0.3303665221962446
2024-08,Node_9,9,3,0.5185185185185185,0.0,0.15178041799013792,0.027516301059566792,0.5595238095238094,3.0,1.0,0.1563533846105889,0.12315050306186913
2024-08,Node_10,10,6,0.5833333333333334,0.5595238095238095,0.2306395639278638,0.03129527881012683,0.6428571428571428,2.0,0.5,0.23528106914814845,0.2775481231415207
2024-08,Node_11,11,6,0.5833333333333334,0.14285714285714285,0.2994967291376734,0.046817814453467076,0.6428571428571428,2.0,0.6666666666666666,0.31713525427596906,0.22665928539713934
2024-08,Node_12,12,5,0.5384615384615384,0.16666666666666666,0.24134168600825268,0.04162422964808141,0.5952380952380952,3.0,0.6666666666666666,0.24484360710010375,0.2072160191343755
2024-08,Node_13,13,6,0.56,0.0,0.33280033055225744,0.04173822552730365,0.6071428571428571,2.0,1.0,0.3357990653898913,0.3303665221962445
2024-08,Node_14,14,6,0.5833333333333334,0.9285714285714284,0.2584509389980688,0.03794844152891505,0.6428571428571428,2.0,0.5,0.2719233663333474,0.2568118987829995
2024-11,Node_0,0,30,0.8235294117647058,45.75,0.971335432870392,0.19678667451484166,0.8928571428571428,2.0,0.2909090909090909,0.8944281026169616,1.0
2024-11,Node_1,1,30,0.8235294117647058,50.666666666666664,0.9615619688847604,0.18101430960165857,0.8928571428571428,2.0,0.2909090909090909,0.9038029828295149,0.983845066025344
2024-11,Node_2,2,33,0.875,58.76190476190476,1.0,0.19276812461634338,0.9285714285714285,2.0,0.25757575757575757,1.0,0.9734610846687585
2024-11,Node_3,3,3,0.5185185185185185,0.0,0.22342708064975142,0.031392051509417596,0.5595238095238094,3.0,1.0,0.2053909117849269,0.10880448732110654
2024-11,Node_4,4,6,0.56,0.0,0.33240852540516247,0.041649529053511596,0.6071428571428571,2.0,1.0,0.3077860574180948,0.34039639157935997
2024-11,Node_5,5,4,0.5,0.0,0.11333793170065792,0.02024080662024324,0.5476190476190476,3.0,1.0,0.10131441725430312,0.2843350802373196
2024-11,Node_6,6,6,0.56,0.0,0.3324085254051625,0.04164952905351158,0.6071428571428571,2.0,1.0,0.3077860574180948,0.34039639157935997
2024-11,Node_7,7,6,0.56,0.0,0.3324085254051625,0.041649529053511596,0.6071428571428571,2.0,1.0,0.3077860574180948,0.34039639157935997
2024-11,Node_8,8,4,0.5384615384615384,0.0,0.22231937645606906,0.030498284164337214,0.5714285714285714,2.0,1.0,0.20370956288747102,0.23159190425825352
2024-11,Node_9,9,4,0.5185185185185185,0.0,0.22342708064975145,0.03139205150941759,0.5595238095238094,3.0,1.0,0.2053909117849269,0.23045147828970539
2024-11,Node_10,10,7,0.56,0.0,0.3324085254051625,0.04164952905351158,0.6071428571428571,2.0,1.0,0.3077860574180948,0.46204338254795885
2024-11,Node_11,11,3,0.4827586206896552,0.0,0.10898144475541112,0.020257477544093985,0.5357142857142856,3.0,1.0,0.1023951456331679,0.1492760846986301
2024-11,Node_12,12,7,0.5833333333333334,1.25,0.3447602569474904,0.05025895700975154,0.6428571428571428,2.0,0.6666666666666666,0.32332218903078475,0.34039639157936
2024-11,Node_13,13,7,0.5833333333333334,0.5714285714285714,0.3452540121673456,0.0473844242625805,0.6428571428571428,2.0,0.6666666666666666,0.33737865584127863,0.34039639157936
2024-11,Node_14,14,4,0.5185185185185185,0.0,0.21907059370450468,0.031408722433268345,0.5595238095238094,3.0,1.0,0.20647164016379166,0.21874940061076115
2024-12,Node_0,0,29,0.8666666666666667,39.022619047619045,1.0,0.18563862808706538,0.8571428571428571,2.0,0.3090909090909091,1.0,0.764497522661603
2024-12,Node_1,1,31,0.8666666666666667,42.11904761904762,0.9875229068825422,0.18595478275823119,0.8571428571428571,2.0,0.2909090909090909,0.8880785531645549,1.0
2024-12,Node_2,2,27,0.8125,40.38214285714286,0.8726678326110665,0.17184935888414665,0.8214285714285714,2.0,0.3333333333333333,0.8202228454866823,0.8167455766369365
2024-12,Node_3,3,5,0.5652173913043478,1.119047619047619,0.23332990534754752,0.03175047125309806,0.5714285714285714,2.0,0.3333333333333333,0.2189452807148963,0.22023297359228003
2024-12,Node_4,4,7,0.5652173913043478,0.0,0.43822767239001115,0.052617893403315866,0.5714285714285714,2.0,1.0,0.4216348138570958,0.29575162229295576
2024-12,Node_5,5,4,0.52,0.0,0.23332990534754752,0.031750471253098066,0.5238095238095237,3.0,1.0,0.2189452807148963,0.2061817401095181
2024-12,Node_6,6,5,0.5416666666666666,0.125,0.23332990534754758,0.03175047125309806,0.5595238095238094,3.0,0.6666666666666666,0.2189452807148963,0.23073433865708048
2024-12,Node_7,7,8,0.5909090909090909,0.0,0.41461786312866317,0.056526804319797334,0.6071428571428571,2.0,1.0,0.416246779778429,0.29575162229295576
2024-12,Node_8,8,5,0.5652173913043478,0.2916666666666667,0.24723853554512643,0.04130130134922039,0.5714285714285714,2.0,0.6666666666666666,0.2248367615749472,0.1987717688125415
2024-12,Node_9,9,7,0.5909090909090909,1.4404761904761905,0.3510217998662943,0.05494709580187904,0.6071428571428571,2.0,0.6666666666666666,0.3359564711697774,0.29575162229295576
2024-12,Node_10,10,8,0.5909090909090909,0.0,0.3357787888687793,0.04218418232820697,0.6071428571428571,2.0,1.0,0.320290047285996,0.38666148960314284
2024-12,Node_11,11,6,0.5652173913043478,0.0,0.3357787888687794,0.04218418232820696,0.5714285714285714,2.0,1.0,0.320290047285996,0.2957516222929558
2024-12,Node_12,12,4,0.52,0.5,0.1298411940908191,0.03003038464393427,0.5476190476190476,3.0,0.3333333333333333,0.12867207624796664,0.12625696266043349
2024-12,Node_13,13,0,,0.0,3.755166593182223e-17,0.010600706713780921,0.0,0.0,,0.0,0.0
2024-12,Node_14,14,4,0.5416666666666666,0.0,0.218381447414472,0.030913265622920853,0.5357142857142857,2.0,1.0,0.2254284095929584,0.18654973566385188
2025-01,Node_0,0,28,0.8235294117647058,77.01190476190474,0.9984358623673237,0.2059690597556782,0.8928571428571428,2.0,0.2727272727272727,0.9859978222810539,0.975547095325114
2025-01,Node_1,1,24,0.7,53.845238095238095,1.0,0.17238500062087353,0.7857142857142857,2.0,0.32142857142857145,0.956071208561951,1.0
2025-01,Node_2,2,25,0.7368421052631579,35.3095238095238,0.9778562373850282,0.16801910884100577,0.8214285714285714,2.0,0.3055555555555556,0.9999999999999999,0.9068366344375314
2025-01,Node_3,3,4,0.4827586206896552,0.0,0.25689594957389755,0.034406617885213604,0.5357142857142856,3.0,1.0,0.2430035989430743,0.2585430055609883
2025-01,Node_4,4,2,0.4117647058823529,0.5,0.05029071338632166,0.01990615969537,0.476190476190476,4.0,0.0,0.05028889703028481,0.02433397364988704
2025-01,Node_5,5,3,0.45161290322580644,0.2857142857142857,0.1633824668538792,0.03195914594478907,0.5119047619047618,3.0,0.0,0.16524688712299673,0.12446414644504687
2025-01,Node_6,6,8,0.6086956521739131,1.25,0.386884805778954,0.04661722209585882,0.6785714285714285,3.0,0.6,0.37209714937113464,0.4480719239897932
2025-01,Node_7,7,7,0.5833333333333334,13.0,0.38688480577895396,0.04661722209585882,0.6428571428571428,2.0,0.5,0.37209714937113464,0.38955390771678555
2025-01,Node_8,8,4,0.5185185185185185,12.999999999999998,0.18661348144038353,0.047350427839669536,0.5833333333333333,3.0,0.3333333333333333,0.1869213927147615,0.1283600805545378
2025-01,Node_9,9,6,0.56,0.7619047619047619,0.3100651053346155,0.04264079630925024,0.6309523809523809,3.0,0.6666666666666666,0.31287358408833504,0.2893214172252993
2025-01,Node_10,10,5,0.5185185185185185,1.75,0.2568959495738976,0.03440661788521361,0.5833333333333333,3.0,0.3333333333333333,0.2430035989430743,0.28005532867487054
2025-01,Node_11,11,2,0.42424242424242425,0.0,0.12998885620505649,0.022210604210645208,0.46428571428571414,3.0,,0.1290935504280603,0.12446414644504679
2025-01,Node_12,12,4,0.4827586206896552,0.0,0.25689594957389755,0.03440661788521362,0.5357142857142856,3.0,1.0,0.2430035989430743,0.2585430055609883
2025-01,Node_13,13,6,0.5384615384615384,0.0,0.38688480577895396,0.04661722209585882,0.5952380952380952,3.0,1.0,0.37209714937113464,0.38300715200603486
2025-01,Node_14,14,6,0.5,0.2857142857142857,0.2972009579654445,0.046488176839501176,0.5714285714285713,3.0,0.6666666666666666,0.2803531279075664,0.3887259305674384
2025-02,Node_0,0,27,0.8235294117647058,78.8,1.0,0.21598632126002493,0.8928571428571428,2.0,0.2363636363636364,1.0,0.8026234920552441
2025-02,Node_1,1,18,0.7368421052631579,45.81666666666666,0.6255724772319752,0.14433577671564657,0.8214285714285714,2.0,0.3055555555555556,0.5193176413119965,0.6002295249395473
2025-02,Node_2,2,23,0.7368421052631579,57.18333333333334,0.911879976304858,0.17864143505664312,0.8214285714285714,2.0,0.3055555555555556,0.7121581645844058,1.0
2025-02,Node_3,3,2,0.4375,0.0,0.09765755941638875,0.02363171224536662,0.47619047619047605,3.0,,0.07930683634131704,0.0920265793426512
2025-02,Node_4,4,6,0.56,0.0,0.3961194310274053,0.05158451165113061,0.6071428571428571,2.0,1.0,0.3174830011739901,0.39543252330832745
2025-02,Node_5,5,5,0.5384615384615384,1.2,0.25376666422947536,0.03893074333461839,0.5952380952380952,3.0,0.6666666666666666,0.18535548487211453,0.29493132803831656
2025-02,Node_6,6,3,0.5185185185185185,0.0,0.14235276679792988,0.02265376831651222,0.5595238095238094,3.0,1.0,0.13212751630187552,0.3034059439656762
2025-02,Node_7,7,7,0.5833333333333334,0.0,0.3961194310274052,0.05158451165113059,0.6428571428571428,2.0,1.0,0.3174830011739901,0.46252208550292073
2025-02,Node_8,8,5,0.5185185185185185,0.0,0.2984618716110165,0.03795279940576399,0.5595238095238094,3.0,1.0,0.23817616483267307,0.4806126706814423
2025-02,Node_9,9,3,0.4375,0.0,0.2847055335958598,0.035307536633024446,0.47619047619047605,3.0,,0.26425503260375105,0.12619921724991032
2025-02,Node_10,10,7,0.5833333333333334,0.0,0.4579572808041627,0.06254622037699586,0.6428571428571428,2.0,1.0,0.3785948955662547,0.39543252330832745
2025-02,Node_11,11,2,0.4666666666666667,0.0,0.15610910481308662,0.025299031089251762,0.4999999999999999,3.0,,0.10604864853079753,0.17720672671576607
2025-02,Node_12,12,4,0.5,0.0,0.2400103262143187,0.03628548056187884,0.5476190476190476,3.0,1.0,0.21143435264319257,0.21822579659256142
2025-02,Node_13,13,4,0.5185185185185185,0.0,0.2537666642294754,0.03893074333461839,0.5595238095238094,3.0,1.0,0.18535548487211453,0.2692333060584173
2025-02,Node_14,14,4,0.4827586206896552,0.0,0.19572439159735325,0.03632940836739363,0.5357142857142856,3.0,1.0,0.145017192384114,0.35441345343153213
